zpid,price,price_sqft,bedrooms,bathrooms,livingArea,yearBuilt,rentZestimate,rentZestimate_sqft,MeanPricesnearbyHomes,MeanbathroomsnerabyHomes,MeanbedroomsnerabyHomes,MeanlivingAreanerabyHomes,SCHOOLSMeandistance,pageViewCount,favoriteCount,daysOnZillow,dia_semana,ADULTCOM,ANNUALDUES_FEE,WAITINGPERIOD,longitude,latitude,predictions,predictions_LASSO,predictions_ML,D_Safe_Conv_Location,D_Recently_Renovated,D_Ready_To_Move,D_Requires_Repairs,D_Special_Features,D_Not_Free_Litigation,D_More_Than_One_Unit,D_Investors,D_Airbnb,Diff_Prices,Diff_p,VPN,amount,profit_all,ht,Labels,model,task_main_id
45833129,14475000,2921.881308033912,5.0,7.0,4954,2020,55618,11.226887363746467,7000337.5,4.3125,3.75,3221.375,19.7,1489,43,28,4,0,0,0,-80.29088,25.312687,16117958.765823003,16162506.362603495,15829284.91580335,1,0,1,1,0,1,1,1,1,-1687506.362603495,-11.658075043892882,426516.79752358573,1788018.1336077298,12.352456881573264,1,1,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45821459,11000000,2156.8627450980393,4.0,4.0,5100,1993,0,0.0,6317362.5,2.75,3.25,2409.0,14.25,1069,22,127,3,0,0,0,-80.71632,24.863462,11633849.125262123,12672720.19068243,11886833.887887845,1,1,1,1,1,1,1,1,1,-1672720.1906824298,-15.206547188022087,0.0,1455266.5658937139,13.229696053579218,1,3,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
82086656,2950000,1176.705225368967,3.0,4.0,2507,1958,7446,2.9700837654567214,2981487.5,3.0,3.75,2180.125,0.75,1823,48,14,4,0,0,0,-81.78958,24.548353,3919850.4040760887,4622068.8718172,4330032.212440979,0,0,0,0,0,0,0,0,0,-1672068.8718172004,-56.68030073956612,57101.01180122657,1497525.6773318844,50.76358228243676,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45833659,7500000,1951.092611862643,6.0,7.0,3844,2001,30186,7.852757544224766,3698166.25,5.2,5.25,5305.333333333333,18.85,607,17,130,0,0,0,0,-80.28379,25.293638,9606623.066492086,9163594.988921689,9923008.867444895,1,0,0,1,0,1,1,1,0,-1663594.9889216889,-22.18126651895585,231486.85767282094,1620942.783616485,21.6125704482198,1,2,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
449864412,3299000,864.2913282682736,4.0,4.0,3817,1999,0,0.0,1983975.0,3.142857142857143,3.5714285714285716,2491.0,0.8,1064,24,115,1,0,0,0,-80.53682,25.004122,5298970.524308179,4946776.359429122,5472224.01501611,1,0,1,0,0,1,1,1,1,-1647776.359429122,-49.947752635014304,0.0,1433565.432703336,43.45454479246244,1,3,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
306091206,2345000,1366.5501165501166,4.0,2.0,1716,1962,2392,1.393939393939394,2928775.0,4.125,4.125,4003.0,3.3,456,6,92,3,0,0,0,-80.4916,25.040745,3288683.060343693,3982585.9565641824,3656923.6248100586,1,0,0,0,0,0,0,0,0,-1637585.9565641824,-69.83308983216129,18343.489152368245,1438457.3990751149,61.34146691151876,5,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45817503,2320000,915.5485398579322,3.0,2.0,2534,1986,0,0.0,2274325.0,3.375,3.0,2507.75,3.55,929,15,239,3,0,0,0,-81.04244,24.740591,3196227.497914318,3941215.12216326,3582624.446546307,1,0,0,0,0,0,1,0,1,-1621215.12216326,-69.87996216220948,0.0,1410457.156282036,60.79556708112225,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
452921496,5600000,1037.037037037037,6.0,8.0,5400,2026,0,0.0,2113462.5,4.142857142857143,4.142857142857143,2906.0,7.300000000000001,535,20,10,1,0,0,0,-80.43655,25.092394,7876488.854653098,7185204.489242434,8399715.856512107,0,0,0,0,0,0,0,0,0,-1585204.4892424336,-28.307223022186314,0.0,1379127.9056409171,24.62728402930209,1,2,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45819870,2749000,808.0540858318636,4.0,4.0,3402,1969,7369,2.166078777189888,1293206.0,3.0,3.0,3357.1666666666665,11.4,730,15,111,5,0,0,0,-80.91762,24.76846,4804525.4879979985,4302024.434585797,5537463.806929511,1,1,1,0,1,1,1,1,1,-1553024.434585797,-56.49415913371396,56510.523229014034,1393514.1505114038,50.69167517320494,1,3,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
452921541,2425000,1055.2654482158398,5.0,4.0,2298,2025,7813,3.3999129677980853,3266414.75,3.5,3.8,2938.75,0.7,224,8,126,4,0,0,0,-81.088234,24.715488,3195137.9910577238,3970407.943439187,3249277.73491546,1,1,0,1,1,0,1,1,1,-1545407.943439187,-63.728162616048955,59915.418372681044,1389441.4745716036,57.29655565243726,1,3,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
455762971,4250000,1035.8274433341458,5.0,6.0,4103,2025,0,0.0,4014483.0,5.25,5.0,3119.0,14.15,124,5,198,2,0,0,0,-81.437775,24.657673,6600764.926067914,5776211.822757162,7091348.98596629,1,1,1,0,1,0,0,0,0,-1526211.8227571622,-35.91086641781558,0.0,1327804.285798731,31.242453783499553,1,2,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45817521,2900000,1185.6091578086673,3.0,4.0,2446,1988,7970,3.2583810302534753,2703387.125,3.75,4.0,3586.8333333333335,3.7,1795,42,80,1,0,0,0,-81.041664,24.742872,4457339.76952436,4423192.7935088435,4978077.333083365,1,0,1,0,0,0,1,1,1,-1523192.7935088435,-52.52388943133943,61119.40156537412,1371017.2815267246,47.27645798368016,1,3,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
306091130,3399999,979.5445116681071,4.0,6.0,3471,1974,7873,2.26822241428983,1480125.0,3.0625,4.0,2370.875,7.300000000000001,524,15,148,3,0,0,0,-80.43558,25.09177,6238619.851095038,4900675.999953381,6303599.436651688,1,0,1,1,0,0,0,1,0,-1500676.9999533808,-44.13757180379702,60375.539338041475,1350870.6444629724,39.73150122876425,1,3,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45798015,4850000,1568.5640362225097,4.0,6.0,3092,1996,0,0.0,2497391.375,3.357142857142857,2.857142857142857,2675.5714285714284,1.1,3052,107,81,0,0,0,0,-81.79968,24.556143,5317127.282122835,6337690.936650148,4909260.326109899,0,0,1,0,0,0,1,1,0,-1487690.9366501477,-30.67403993093088,0.0,1294291.1148856285,26.686414739909864,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45820969,2995000,1022.8825136612022,4.0,2.0,2928,1991,5684,1.9412568306010929,2045272.0,2.5714285714285716,3.2857142857142856,1933.5714285714287,15.65,471,17,356,5,0,0,0,-80.738174,24.856203,4440074.584746439,4458997.871507419,4411946.774249226,0,0,0,0,0,0,1,1,1,-1463997.8715074193,-48.881398046992295,43588.79278514261,1306369.7428003117,43.61835535226416,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
306090181,2350000,1093.0232558139535,4.0,4.0,2150,1918,5515,2.5651162790697675,1014000.0,2.3125,2.625,1456.0,0.75,1516,52,29,3,0,0,0,-81.79221,24.552399,4031943.78903717,3793387.100212195,3885706.2047799765,0,0,0,0,0,0,0,0,0,-1443387.100212195,-61.42072766860404,42292.785399377455,1287466.3662341426,54.78580281847415,5,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45817280,3450000,810.6203007518797,4.0,4.0,4256,1998,7794,1.831296992481203,1621456.875,2.7857142857142856,2.857142857142857,1753.5714285714287,2.95,1932,63,32,0,0,0,0,-81.04853,24.732117,5521497.944327492,4849210.218357807,5155539.476957199,1,1,1,0,1,0,1,1,1,-1399210.218357807,-40.5568179234147,59769.713400316934,1262140.17502153,36.58377318902985,1,3,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
306090261,4250000,1585.2293920179038,5.0,7.0,2681,1943,8776,3.2734054457292054,2237212.5,2.625,2.625,1772.625,0.7,672,12,417,0,0,0,0,-81.79078,24.551641,4920228.482315478,5645919.0053497935,5049624.071192579,0,0,0,0,0,0,0,0,0,-1395919.0053497937,-32.845153067053964,67300.35986671559,1264924.804554357,29.762936577749578,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45820217,2595000,1103.7856231390897,4.0,4.0,2351,1985,0,0.0,2171852.0,3.3333333333333335,3.0,2887.8333333333335,11.95,478,6,86,2,0,0,0,-80.908295,24.769615,3344651.0550009953,3961564.427566596,3841741.493644696,1,1,1,1,1,0,1,1,1,-1366564.4275665958,-52.661442295437226,0.0,1188911.0519829383,45.815454797030384,1,3,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
445784298,440000,458.3333333333333,2.0,2.0,960,2020,3814,3.972916666666667,1613485.0,2.9375,3.25,1955.875,3.95,4100,141,69,5,0,0,0,-81.024025,24.718527,1722571.1864011176,1796289.890353778,1562123.3371960837,0,0,0,1,0,0,0,0,0,-1356289.890353778,-308.2477023531314,29248.3560314099,1201908.4716313442,273.16101627985097,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45822108,2750000,1109.7659402744148,4.0,4.0,2478,1992,7873,3.1771589991928977,2195004.75,3.357142857142857,3.5714285714285716,2637.285714285714,3.75,1392,36,77,4,0,0,0,-80.58484,24.957058,3808881.54117963,4105360.8786427495,4113677.765222876,1,0,1,0,0,0,0,0,1,-1355360.8786427495,-49.285850132463615,60375.539338041475,1224445.6189227232,44.52529523355358,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45821655,2300000,1150.0,3.0,3.0,2000,1985,0,0.0,2342105.125,2.7142857142857144,3.142857142857143,1738.857142857143,13.2,757,19,491,3,0,0,0,-80.70353,24.873373,3899499.5867497344,3649849.1217016783,3905329.062747536,1,1,1,1,1,0,1,1,1,-1349849.1217016785,-58.689092247899055,0.0,1174368.7358804601,51.05951025567218,1,3,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45821982,2600000,1113.013698630137,4.0,3.0,2336,1985,5537,2.370291095890411,2166400.0,3.125,3.125,2088.0,8.55,824,9,204,3,0,0,0,-80.643074,24.912462,3539370.90701376,3914652.7718101074,3874109.4390854165,1,0,1,0,0,0,0,0,0,-1314652.7718101074,-50.56356814654259,42461.49642000961,1175594.0337898007,45.215155145761564,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
337066193,5250000,1096.7202841027784,6.0,5.0,4787,2023,26089,5.44996866513474,2472237.5,3.25,3.5,2685.625,8.850000000000001,550,17,153,5,0,0,0,-80.368744,25.169044,7550672.2457896015,6535569.004862303,7288302.30005559,0,0,0,0,0,0,0,1,0,-1285569.004862303,-24.487028664043862,200068.26442146118,1268496.2325462995,24.161833000881895,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
449360368,324999,331.6316326530612,2.0,2.0,980,1989,4009,4.090816326530613,610246.25,1.9166666666666667,2.3333333333333335,1118.3333333333333,11.75,3339,64,321,5,0,0,0,-81.47937,24.6671,1567399.47925076,1606673.7264367898,1887424.1375371744,1,1,0,0,1,0,0,0,1,-1281674.7264367898,-394.36266771183597,30743.749168831226,1138114.8238766305,350.1902540858989,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45804255,2750000,846.6748768472906,6.0,4.0,3248,1998,0,0.0,1249322.25,3.125,3.125,2138.5,4.05,322,7,223,5,0,0,0,-81.02411,24.723797,4639449.523067881,4024760.7576248627,4360105.42086385,1,1,1,1,1,1,1,1,1,-1274760.7576248627,-46.3549366409041,0.0,1109041.8591336305,40.32879487758657,5,3,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45829060,1999000,841.3299663299663,4.0,3.0,2376,2001,5900,2.483164983164983,1411070.25,2.7142857142857144,3.2857142857142856,2164.5714285714284,7.25,1588,60,30,2,0,0,0,-80.44556,25.084467,3465017.9246213166,3271211.571243686,3216780.920782894,1,0,0,0,0,0,0,1,1,-1272211.571243686,-63.64239976206534,45245.22826044007,1140757.988177337,57.066432625179445,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
456992383,3475000,849.425568320704,5.0,6.0,4091,2025,0,0.0,2224164.625,3.7,4.0,2033.0,0.75,106,0,144,0,0,0,0,-81.08746,24.715475,4295201.134773263,4705322.42108325,4291790.012150034,0,0,0,1,0,0,0,0,0,-1230322.42108325,-35.40496175779137,0.0,1070380.5063424276,30.802316729278488,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
2053600622,4998000,1498.2014388489208,4.0,5.0,3336,1938,8819,2.6435851318944845,2424350.0,3.0625,3.0,1892.2857142857142,1.7,2391,84,118,5,0,0,0,-81.79659,24.559559,6134234.917654133,6218537.981602884,5995355.645241908,0,0,0,0,0,0,1,1,0,-1220537.981602884,-24.420527843194957,67630.11322522389,1112590.6289134268,22.26071686501454,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
449861205,2745000,994.925697716564,5.0,3.0,2759,1995,6750,2.4465386009423704,1935965.625,2.625,3.25,1962.875,3.8,1156,17,86,2,0,0,0,-80.5901,24.962326,3394750.7250704593,3945401.845684902,3643795.049268089,1,0,1,1,1,0,1,1,1,-1200401.8456849018,-43.73048618159934,51763.60860304585,1083172.312198149,39.459829223976286,1,3,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45821206,3200000,1048.4927916120578,5.0,3.0,3052,1991,7977,2.6136959370904327,2078534.125,3.2142857142857144,3.0,2441.285714285714,15.15,453,10,29,3,0,0,0,-80.73036,24.858288,4443437.967127622,4377876.870694679,4710512.013269221,1,1,1,1,1,1,1,1,1,-1177876.8706946792,-36.808652209208724,61173.08234466617,1070632.6892628705,33.4572715394647,1,3,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
306091295,2100000,978.5647716682199,5.0,3.0,2146,1930,5496,2.5610438024231126,1147225.0,1.5,2.25,1121.875,1.6333333333333335,951,18,2,2,0,0,0,-81.79454,24.560196,3182249.2068833304,3269171.016137855,3395011.40887869,1,1,0,0,1,0,0,0,1,-1169171.0161378551,-55.67481029227881,42147.08042701332,1048789.094360194,49.9423378266759,5,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
457908558,3895000,1291.8739635157547,7.0,8.0,3015,1938,0,0.0,370587.5,1.75,1.625,740.875,1.35,643,15,110,6,0,0,0,-81.80147,24.550121,4708680.2742825,5055873.525545027,4777967.950123003,0,0,1,0,1,0,0,0,0,-1160873.525545027,-29.804198345186833,0.0,1009959.9672241736,25.929652560312544,5,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45827160,386000,485.5345911949685,2.0,3.0,795,1958,0,0.0,951350.0,2.125,2.25,1427.875,2.95,4272,188,163,2,0,0,0,-80.50885,25.024652,1875196.4388738037,1534950.645481317,1555199.2232892876,1,0,0,0,0,0,1,0,1,-1148950.645481317,-297.6556076376469,0.0,999587.0615687459,258.96037864475284,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
457904985,4990000,2065.3973509933776,3.0,4.0,2416,1983,6877,2.8464403973509933,4566853.875,3.9166666666666665,2.75,2429.875,21.5,401,3,111,5,0,0,0,-80.271065,25.331047,5565582.790597876,6138159.687575756,5920306.001303241,1,1,1,1,0,0,1,1,1,-1148159.6875757556,-23.00921217586685,52737.5313130587,1038452.0766757014,20.810662859232494,2,3,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45801347,5750000,1532.9245534524127,6.0,6.0,3751,1953,0,0.0,3689362.5,3.875,4.125,2936.625,0.75,1649,52,10,1,0,0,0,-81.78906,24.548178,6345054.469264076,6886598.196565024,6947231.4466019645,0,0,0,0,0,0,0,0,0,-1136598.1965650236,-19.766925157652587,0.0,988840.4310115705,17.19722488715775,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45806612,2750000,1190.99177132958,3.0,4.0,2309,1989,6315,2.7349501948895627,1824728.5,2.4166666666666665,2.6666666666666665,2361.0,2.9000000000000004,1023,21,184,2,0,0,0,-80.56628,24.958277,3636719.478791019,3855077.387794691,3878206.4282651083,0,1,0,1,0,0,1,0,0,-1105077.3877946911,-40.184632283443314,48427.73160418289,997738.1260845185,36.2813864030734,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
252193193,14900000,2340.1916130045547,5.0,8.0,6367,2023,5234,0.8220512015077744,3781100.0,3.375,3.5,2988.625,15.05,1978,56,78,3,0,0,0,-80.73265,24.863728,12749875.58851099,15981184.262689615,12677895.384436434,1,0,1,0,0,1,0,1,0,-1081184.262689615,-7.256270219393387,40137.88554493954,970733.7226986694,6.514991427507849,1,2,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
104210114,4999000,1175.9585979769465,4.0,6.0,4251,2026,5208,1.2251235003528582,1970119.375,2.4285714285714284,3.142857142857143,2631.285714285714,7.25,428,9,6,5,0,0,0,-80.40032,25.137396,6242196.617381204,6047097.851082174,6514074.607914309,1,0,1,1,0,0,1,1,0,-1048097.851082174,-20.966150251693822,39938.499793283365,941799.005286454,18.83974805534015,1,3,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45827304,2390000,952.9505582137161,4.0,3.0,2508,2006,5720,2.280701754385965,1790775.0,1.875,2.75,1469.375,7.25,405,10,142,2,0,0,0,-80.50965,25.027615,3353842.4180891016,3432509.4516882305,3260590.6641927687,1,0,0,0,0,0,1,1,0,-1042509.4516882304,-43.619642330051484,43864.86536435884,939881.8719920297,39.32560133857865,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45822386,1987000,966.9099756690997,3.0,3.0,2055,1987,7263,3.5343065693430655,1697262.5,3.0625,3.125,2011.125,3.5999999999999996,678,18,182,4,0,0,0,-80.58539,24.961136,2862720.940762336,3019755.95913163,3018799.5574839194,0,0,0,0,0,0,0,0,0,-1032755.95913163,-51.975639614072975,55697.64285687732,940270.9165871762,47.32113319512713,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45820878,3500000,1389.440254069075,4.0,3.0,2519,1974,0,0.0,1894912.75,2.5833333333333335,2.5,1254.3333333333333,15.45,1288,34,450,2,0,0,0,-80.731834,24.85325,4535842.758366718,4531698.218290956,4579502.40823749,1,1,1,1,1,1,1,1,1,-1031698.2182909558,-29.477091951170163,0.0,897577.4499131315,25.645069997518043,1,3,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
2056171193,4500000,2166.586422725084,2.0,2.0,2077,1987,5466,2.6316803081367355,5605300.0,3.0,2.875,2723.4285714285716,19.15,470,4,93,2,0,0,0,-80.29867,25.307302,4594745.598089472,5530568.07867797,4906343.86478293,1,0,0,0,1,0,0,1,1,-1030568.07867797,-22.901512859510444,41917.01994433312,928031.9934080838,20.622933186846307,2,3,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45821417,2900000,1221.5669755686604,3.0,3.0,2374,1991,7669,3.230412805391744,2351150.0,3.3125,3.375,2039.875,14.95,316,8,157,1,0,0,0,-80.72848,24.86041,4181050.4377022083,3927337.847291371,4488758.7319317,0,0,0,1,0,1,1,0,0,-1027337.8472913709,-35.425443010047275,58811.12805581607,937892.2731853547,32.341112868460506,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
457476945,2550000,1125.3309796999117,4.0,4.0,2266,2025,7537,3.3261253309797,3218405.75,3.9285714285714284,5.0,2768.0,0.75,275,6,126,4,0,0,0,-81.08927,24.715849,3291136.2750347555,3575292.7854069704,3345367.681471784,1,1,0,1,1,0,1,1,1,-1025292.7854069704,-40.207560212038054,57798.861932023174,935353.8697530816,36.68054391188556,1,3,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
201646321,2975000,1008.4745762711865,3.0,2.0,2950,1998,3321,1.1257627118644067,1816225.0,2.375,2.875,1868.75,1.8,1110,29,76,5,0,0,0,-80.51626,25.008047,3802570.589152303,3999360.321317099,3790089.6013749763,1,1,1,1,0,1,1,1,1,-1024360.321317099,-34.432279708137784,25467.695432698554,910294.2511204,30.598126088080672,1,3,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45807430,3699000,1148.04469273743,4.0,4.0,3222,1986,0,0.0,2423283.5,2.5625,4.166666666666667,2731.0,1.25,857,32,399,4,0,0,0,-81.078835,24.691936,4557920.580895853,4696148.879995767,4234073.912051218,1,0,0,0,0,0,1,0,0,-997148.879995767,-26.95725547433812,0.0,867519.5255963173,23.45281226267416,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
455759951,3995900,1281.147803783264,5.0,6.0,3119,2025,0,0.0,4046245.5,5.25,5.0,3259.5714285714284,14.15,173,4,140,4,0,0,0,-81.43773,24.657713,5067940.64553747,4990400.502066103,5617663.505606012,1,1,1,0,0,0,0,0,1,-994500.5020661028,-24.88802277499694,0.0,865215.4367975094,21.65257981424734,1,2,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45810866,2375000,856.7821067821068,5.0,4.0,2772,1985,7552,2.7243867243867244,1624300.0,2.375,2.875,1914.125,8.6,616,29,45,1,0,0,0,-81.56832,24.640682,3842496.4528575838,3340639.518126207,3935225.8857405903,1,1,1,1,0,0,1,1,1,-965639.5181262068,-40.65850602636661,57913.89217336328,883541.7998998226,37.201759995782005,1,3,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
82091741,2999998,1150.3059815950921,5.0,3.0,2608,1948,7670,2.940950920245399,2161125.0,2.75,2.75,1562.5,0.55,808,15,132,5,0,0,0,-81.78771,24.551146,2855271.1436565043,3957994.050139602,3310195.227835868,0,0,0,0,0,0,0,0,0,-957996.0501396018,-31.933222960135367,58818.796738572084,877570.6611753827,29.252374874096006,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45803795,2275000,930.4703476482617,4.0,3.0,2445,1973,7542,3.0846625766871165,1332762.5,2.4375,2.375,1512.375,4.55,680,12,148,3,0,0,0,-81.016556,24.724327,3070380.792848214,3229943.914519293,3309461.216659203,1,0,0,0,0,0,1,1,0,-954943.9145192928,-41.97555668216671,57837.20534580322,874179.1096411372,38.42545536884119,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45802579,392000,356.3636363636364,2.0,3.0,1100,1985,4292,3.901818181818182,530374.875,2.5,2.5,1100.0,0.9,7212,110,228,0,0,0,0,-81.76291,24.568392,1333889.145217219,1342696.7960548615,1933197.0213238294,0,0,1,0,1,0,0,0,0,-950696.7960548616,-242.52469287113814,32913.986388781144,851791.7023593154,217.29380162227434,2,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
460482948,4999000,1175.9585979769465,4.0,6.0,4251,2026,0,0.0,1970119.375,2.4285714285714284,3.142857142857143,2631.285714285714,7.25,222,4,6,5,0,0,0,-80.40032,25.137396,5958235.127209817,5943816.186672092,6259107.01495276,1,0,1,1,0,0,1,1,1,-944816.1866720924,-18.900103754192685,0.0,821990.0824047204,16.443090266147635,1,3,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45811368,2795000,947.136563876652,4.0,3.0,2951,1997,0,0.0,1460116.375,2.5714285714285716,3.2857142857142856,2275.0,9.85,1572,29,135,2,0,0,0,-81.50849,24.661621,3070521.371078357,3729912.307660818,3535765.016046805,1,0,0,0,0,0,1,1,1,-934912.307660818,-33.449456445825334,0.0,813373.7076649118,29.101027107868045,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
2060783986,2950000,979.0906073680717,5.0,5.0,3013,2024,7924,2.629936939926983,2403274.25,4.166666666666667,4.4,2694.0,10.5,314,14,735,4,0,0,0,-80.93455,24.772284,5615751.253821883,3879134.567869428,5003748.733282813,1,0,1,1,0,1,1,1,0,-929134.567869428,-31.49608704642129,60766.6421585978,853922.0556653509,28.94651036153732,1,3,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45804342,3595000,1078.6078607860786,6.0,4.0,3333,1993,7430,2.2292229222922293,2823112.5,3.9375,3.875,3388.125,3.95,1262,32,27,5,0,0,0,-81.02636,24.72566,4264803.88727293,4520315.375518606,4765383.522100417,0,0,0,0,0,0,1,0,0,-925315.375518606,-25.738953421936188,56978.312877130455,847758.111359035,23.581588633074688,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
